benchmark,shape,method,thread,parameter,time(s),speedup
matmul,"(32, 32, 32, 10)",triton,4,"(16, 64, 8)",0.00749485,0.7584
matmul,"(32, 32, 32, 10)",triton,4,"(16, 64, 16)",0.0119243,0.4767
matmul,"(32, 32, 32, 10)",triton,4,"(16, 64, 32)",0.0197558,0.2877
matmul,"(32, 32, 32, 10)",triton,4,"(16, 64, 64)",0.0373815,0.1521
matmul,"(32, 32, 32, 10)",triton,4,"(16, 64, 128)",0.0665739,0.0854
matmul,"(32, 32, 32, 10)",triton,4,"(16, 128, 4)",0.0102768,0.5531
matmul,"(32, 32, 32, 10)",triton,4,"(16, 128, 8)",0.0159043,0.3574
matmul,"(32, 32, 32, 10)",triton,4,"(16, 128, 16)",0.0359858,0.158
matmul,"(32, 32, 32, 10)",triton,4,"(16, 128, 32)",0.0393718,0.1444
matmul,"(32, 32, 32, 10)",triton,4,"(16, 128, 64)",0.0687715,0.0827
matmul,"(32, 32, 32, 10)",triton,4,"(16, 128, 128)",0.145777,0.039
matmul,"(32, 32, 32, 10)",triton,4,"(32, 4, 4)",0.00565671,1.0049
matmul,"(32, 32, 32, 10)",triton,4,"(32, 4, 8)",0.00599917,0.9475
matmul,"(32, 32, 32, 10)",triton,4,"(32, 4, 16)",0.00618917,0.9184
matmul,"(32, 32, 32, 10)",triton,4,"(32, 4, 32)",0.0060855,0.9341
matmul,"(32, 32, 32, 10)",triton,4,"(32, 4, 64)",0.00797344,0.7129
matmul,"(32, 32, 32, 10)",triton,4,"(32, 4, 128)",0.0298256,0.1906
matmul,"(32, 32, 32, 10)",triton,4,"(32, 8, 4)",0.00529175,1.0742
matmul,"(32, 32, 32, 10)",triton,4,"(32, 8, 8)",0.00548396,1.0365
matmul,"(32, 32, 32, 10)",triton,4,"(32, 8, 16)",0.00575309,0.988
matmul,"(32, 32, 32, 10)",triton,4,"(32, 8, 32)",0.00599163,0.9487
matmul,"(32, 32, 32, 10)",triton,4,"(32, 8, 64)",0.00866178,0.6563
matmul,"(32, 32, 32, 10)",triton,4,"(32, 8, 128)",0.023801,0.2388
matmul,"(32, 32, 32, 10)",triton,4,"(32, 16, 4)",0.00590209,0.9631
matmul,"(32, 32, 32, 10)",triton,4,"(32, 16, 8)",0.00612005,0.9288
matmul,"(32, 32, 32, 10)",triton,4,"(32, 16, 16)",0.00648363,0.8767
matmul,"(32, 32, 32, 10)",triton,4,"(32, 16, 32)",0.00730131,0.7785
matmul,"(32, 32, 32, 10)",triton,4,"(32, 16, 64)",0.0189333,0.3002
matmul,"(32, 32, 32, 10)",triton,4,"(32, 16, 128)",0.0331873,0.1713
matmul,"(32, 32, 32, 10)",triton,4,"(32, 32, 4)",0.00459804,1.2363
matmul,"(32, 32, 32, 10)",triton,4,"(32, 32, 8)",0.004634,1.2267
matmul,"(32, 32, 32, 10)",triton,4,"(32, 32, 16)",0.00528758,1.075
matmul,"(32, 32, 32, 10)",triton,4,"(32, 32, 32)",0.0153251,0.3709
matmul,"(32, 32, 32, 10)",triton,4,"(32, 32, 64)",0.0286841,0.1982
matmul,"(32, 32, 32, 10)",triton,4,"(32, 32, 128)",0.0556696,0.1021
matmul,"(32, 32, 32, 10)",triton,4,"(32, 64, 4)",0.0071376,0.7964
matmul,"(32, 32, 32, 10)",triton,4,"(32, 64, 8)",0.00856644,0.6636
matmul,"(32, 32, 32, 10)",triton,4,"(32, 64, 16)",0.0274521,0.2071
matmul,"(32, 32, 32, 10)",triton,4,"(32, 64, 32)",0.0296016,0.192
matmul,"(32, 32, 32, 10)",triton,4,"(32, 64, 64)",0.0567311,0.1002
matmul,"(32, 32, 32, 10)",triton,4,"(32, 64, 128)",0.1128,0.0504
matmul,"(32, 32, 32, 10)",triton,4,"(32, 128, 4)",0.0183939,0.309
matmul,"(32, 32, 32, 10)",triton,4,"(32, 128, 8)",0.0463922,0.1225
matmul,"(32, 32, 32, 10)",triton,4,"(32, 128, 16)",0.0485303,0.1171
matmul,"(32, 32, 32, 10)",triton,4,"(32, 128, 32)",0.0542538,0.1048
matmul,"(32, 32, 32, 10)",triton,4,"(32, 128, 64)",0.109953,0.0517
matmul,"(32, 32, 32, 10)",triton,4,"(32, 128, 128)",0.249819,0.0228
matmul,"(32, 32, 32, 10)",triton,4,"(64, 4, 4)",0.00682647,0.8327
matmul,"(32, 32, 32, 10)",triton,4,"(64, 4, 8)",0.0070893,0.8018
matmul,"(32, 32, 32, 10)",triton,4,"(64, 4, 16)",0.00750506,0.7574
matmul,"(32, 32, 32, 10)",triton,4,"(64, 4, 32)",0.00884536,0.6426
matmul,"(32, 32, 32, 10)",triton,4,"(64, 4, 64)",0.0364271,0.156
matmul,"(32, 32, 32, 10)",triton,4,"(64, 4, 128)",0.0707823,0.0803
matmul,"(32, 32, 32, 10)",triton,4,"(64, 8, 4)",0.00588871,0.9653
matmul,"(32, 32, 32, 10)",triton,4,"(64, 8, 8)",0.0062913,0.9035
matmul,"(32, 32, 32, 10)",triton,4,"(64, 8, 16)",0.00643738,0.883
matmul,"(32, 32, 32, 10)",triton,4,"(64, 8, 32)",0.00753918,0.754
matmul,"(32, 32, 32, 10)",triton,4,"(64, 8, 64)",0.0201461,0.2822
matmul,"(32, 32, 32, 10)",triton,4,"(64, 8, 128)",0.0361399,0.1573
matmul,"(32, 32, 32, 10)",triton,4,"(64, 16, 4)",0.00701455,0.8104
matmul,"(32, 32, 32, 10)",triton,4,"(64, 16, 8)",0.00721385,0.788
matmul,"(32, 32, 32, 10)",triton,4,"(64, 16, 16)",0.00788514,0.7209
matmul,"(32, 32, 32, 10)",triton,4,"(64, 16, 32)",0.0167043,0.3403
matmul,"(32, 32, 32, 10)",triton,4,"(64, 16, 64)",0.0293775,0.1935
matmul,"(32, 32, 32, 10)",triton,4,"(64, 16, 128)",0.0494605,0.1149
matmul,"(32, 32, 32, 10)",triton,4,"(64, 32, 4)",0.00655009,0.8678
matmul,"(32, 32, 32, 10)",triton,4,"(64, 32, 8)",0.00724751,0.7843
matmul,"(32, 32, 32, 10)",triton,4,"(64, 32, 16)",0.0230862,0.2462
matmul,"(32, 32, 32, 10)",triton,4,"(64, 32, 32)",0.0253865,0.2239
matmul,"(32, 32, 32, 10)",triton,4,"(64, 32, 64)",0.0482332,0.1179
matmul,"(32, 32, 32, 10)",triton,4,"(64, 32, 128)",0.0957943,0.0593
matmul,"(32, 32, 32, 10)",triton,4,"(64, 64, 4)",0.0169175,0.336
matmul,"(32, 32, 32, 10)",triton,4,"(64, 64, 8)",0.0454541,0.1251
matmul,"(32, 32, 32, 10)",triton,4,"(64, 64, 16)",0.0461992,0.123
matmul,"(32, 32, 32, 10)",triton,4,"(64, 64, 32)",0.0501203,0.1134
matmul,"(32, 32, 32, 10)",triton,4,"(64, 64, 64)",0.0994242,0.0572
matmul,"(32, 32, 32, 10)",triton,4,"(64, 64, 128)",0.208882,0.0272
matmul,"(32, 32, 32, 10)",triton,4,"(64, 128, 4)",0.0903449,0.0629
matmul,"(32, 32, 32, 10)",triton,4,"(64, 128, 8)",0.0870267,0.0653
matmul,"(32, 32, 32, 10)",triton,4,"(64, 128, 16)",0.0848769,0.067
matmul,"(32, 32, 32, 10)",triton,4,"(64, 128, 32)",0.0948714,0.0599
matmul,"(32, 32, 32, 10)",triton,4,"(64, 128, 64)",0.206305,0.0276
matmul,"(32, 32, 32, 10)",triton,4,"(64, 128, 128)",0.451055,0.0126
matmul,"(32, 32, 32, 10)",triton,4,"(128, 4, 4)",0.00893149,0.6364
matmul,"(32, 32, 32, 10)",triton,4,"(128, 4, 8)",0.00916886,0.62
matmul,"(32, 32, 32, 10)",triton,4,"(128, 4, 16)",0.00938236,0.6059
matmul,"(32, 32, 32, 10)",triton,4,"(128, 4, 32)",0.0272346,0.2087
matmul,"(32, 32, 32, 10)",triton,4,"(128, 4, 64)",0.0491761,0.1156
matmul,"(32, 32, 32, 10)",triton,4,"(128, 4, 128)",0.0910004,0.0625
matmul,"(32, 32, 32, 10)",triton,4,"(128, 8, 4)",0.0069598,0.8167
matmul,"(32, 32, 32, 10)",triton,4,"(128, 8, 8)",0.0072741,0.7814
matmul,"(32, 32, 32, 10)",triton,4,"(128, 8, 16)",0.00809702,0.702
matmul,"(32, 32, 32, 10)",triton,4,"(128, 8, 32)",0.0196503,0.2893
matmul,"(32, 32, 32, 10)",triton,4,"(128, 8, 64)",0.0321574,0.1768
matmul,"(32, 32, 32, 10)",triton,4,"(128, 8, 128)",0.0576384,0.0986
matmul,"(32, 32, 32, 10)",triton,4,"(128, 16, 4)",0.00900861,0.631
matmul,"(32, 32, 32, 10)",triton,4,"(128, 16, 8)",0.00987804,0.5755
matmul,"(32, 32, 32, 10)",triton,4,"(128, 16, 16)",0.0259342,0.2192
matmul,"(32, 32, 32, 10)",triton,4,"(128, 16, 32)",0.0302196,0.1881
matmul,"(32, 32, 32, 10)",triton,4,"(128, 16, 64)",0.0503989,0.1128
matmul,"(32, 32, 32, 10)",triton,4,"(128, 16, 128)",0.0932679,0.0609
matmul,"(32, 32, 32, 10)",triton,4,"(128, 32, 4)",0.0139988,0.4061
matmul,"(32, 32, 32, 10)",triton,4,"(128, 32, 8)",0.0361506,0.1572
matmul,"(32, 32, 32, 10)",triton,4,"(128, 32, 16)",0.0423577,0.1342
matmul,"(32, 32, 32, 10)",triton,4,"(128, 32, 32)",0.0469467,0.1211
matmul,"(32, 32, 32, 10)",triton,4,"(128, 32, 64)",0.0914282,0.0622
matmul,"(32, 32, 32, 10)",triton,4,"(128, 32, 128)",0.19093,0.0298
matmul,"(32, 32, 32, 10)",triton,4,"(128, 64, 4)",0.0763783,0.0744
matmul,"(32, 32, 32, 10)",triton,4,"(128, 64, 8)",0.0908711,0.0626
matmul,"(32, 32, 32, 10)",triton,4,"(128, 64, 16)",0.0886482,0.0641
matmul,"(32, 32, 32, 10)",triton,4,"(128, 64, 32)",0.0930525,0.0611
matmul,"(32, 32, 32, 10)",triton,4,"(128, 64, 64)",0.181733,0.0313
matmul,"(32, 32, 32, 10)",triton,4,"(128, 64, 128)",0.401806,0.0141
matmul,"(32, 32, 32, 10)",triton,4,"(128, 128, 4)",0.191653,0.0297
matmul,"(32, 32, 32, 10)",triton,4,"(128, 128, 8)",0.17577,0.0323
matmul,"(32, 32, 32, 10)",triton,4,"(128, 128, 16)",0.168072,0.0338
matmul,"(32, 32, 32, 10)",triton,4,"(128, 128, 32)",0.188928,0.0301
matmul,"(32, 32, 32, 10)",triton,4,"(128, 128, 64)",0.415387,0.0137
matmul,"(64, 64, 64, 10)",triton,1,"(4, 4, 4)",0.0158035,1.1848
matmul,"(64, 64, 64, 10)",triton,1,"(4, 4, 8)",0.0215151,0.8703
matmul,"(64, 64, 64, 10)",triton,1,"(4, 4, 16)",0.0247663,0.756
matmul,"(64, 64, 64, 10)",triton,1,"(4, 4, 32)",0.0316224,0.5921
matmul,"(64, 64, 64, 10)",triton,1,"(4, 4, 64)",0.0438438,0.4271
matmul,"(64, 64, 64, 10)",triton,1,"(4, 4, 128)",0.0796544,0.2351
matmul,"(64, 64, 64, 10)",triton,1,"(4, 8, 4)",0.0139819,1.3391
matmul,"(64, 64, 64, 10)",triton,1,"(4, 8, 8)",0.0149465,1.2527
matmul,"(64, 64, 64, 10)",triton,1,"(4, 8, 16)",0.0153465,1.2201
matmul,"(64, 64, 64, 10)",triton,1,"(4, 8, 32)",0.0177971,1.0521
matmul,"(64, 64, 64, 10)",triton,1,"(4, 8, 64)",0.0242686,0.7715
matmul,"(64, 64, 64, 10)",triton,1,"(4, 8, 128)",0.0471944,0.3967
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 4)",0.0172973,1.0825
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 8)",0.0191598,0.9772
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 16)",0.0210135,0.891
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 32)",0.0252541,0.7414
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 64)",0.0296844,0.6308
matmul,"(64, 64, 64, 10)",triton,1,"(4, 16, 128)",0.0557216,0.336
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 4)",0.0197976,0.9458
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 8)",0.0229839,0.8146
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 16)",0.0248181,0.7544
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 32)",0.0272341,0.6875
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 64)",0.032076,0.5837
matmul,"(64, 64, 64, 10)",triton,1,"(4, 32, 128)",0.323031,0.058
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 4)",0.0244011,0.7673
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 8)",0.0292719,0.6397
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 16)",0.03409,0.5492
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 32)",0.043146,0.434
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 64)",0.204576,0.0915
matmul,"(64, 64, 64, 10)",triton,1,"(4, 64, 128)",0.421831,0.0444
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 4)",0.0494181,0.3789
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 8)",0.0535109,0.3499
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 16)",0.0645953,0.2899
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 32)",0.332469,0.0563
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 64)",0.396405,0.0472
matmul,"(64, 64, 64, 10)",triton,1,"(4, 128, 128)",0.870168,0.0215
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 4)",0.0211363,0.8859
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 8)",0.0224163,0.8353
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 16)",0.026516,0.7061
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 32)",0.0336606,0.5563
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 64)",0.0368847,0.5076
matmul,"(64, 64, 64, 10)",triton,1,"(8, 4, 128)",0.0698774,0.268
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 4)",0.0164587,1.1376
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 8)",0.0168607,1.1105
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 16)",0.0172691,1.0842
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 32)",0.0208319,0.8988
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 64)",0.0235735,0.7943
matmul,"(64, 64, 64, 10)",triton,1,"(8, 8, 128)",0.0437896,0.4276
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 4)",0.016861,1.1105
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 8)",0.0181162,1.0335
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 16)",0.0205934,0.9092
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 32)",0.0223721,0.8369
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 64)",0.0253052,0.7399
matmul,"(64, 64, 64, 10)",triton,1,"(8, 16, 128)",0.0938316,0.1995
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 4)",0.0185867,1.0074
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 8)",0.021217,0.8825
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 16)",0.0246764,0.7588
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 32)",0.027474,0.6815
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 64)",0.145027,0.1291
matmul,"(64, 64, 64, 10)",triton,1,"(8, 32, 128)",0.306894,0.061
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 4)",0.0206836,0.9052
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 8)",0.0228343,0.82
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 16)",0.0256062,0.7312
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 32)",0.0828845,0.2259
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 64)",0.150424,0.1245
matmul,"(64, 64, 64, 10)",triton,1,"(8, 64, 128)",0.302205,0.062
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 4)",0.0392306,0.4773
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 8)",0.040481,0.4625
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 16)",0.0827285,0.2263
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 32)",0.250654,0.0747
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 64)",0.28517,0.0657
matmul,"(64, 64, 64, 10)",triton,1,"(8, 128, 128)",0.629539,0.0297
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 4)",0.0239593,0.7815
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 8)",0.0255949,0.7315
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 16)",0.0320142,0.5849
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 32)",0.0323462,0.5789
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 64)",0.0343416,0.5452
matmul,"(64, 64, 64, 10)",triton,1,"(16, 4, 128)",0.139769,0.134
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 4)",0.0170106,1.1007
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 8)",0.0168049,1.1142
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 16)",0.0194048,0.9649
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 32)",0.0214322,0.8736
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 64)",0.023036,0.8128
matmul,"(64, 64, 64, 10)",triton,1,"(16, 8, 128)",0.0676958,0.2766
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 4)",0.0173579,1.0787
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 8)",0.0187447,0.9989
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 16)",0.0220489,0.8492
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 32)",0.0237073,0.7898
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 64)",0.0360302,0.5197
matmul,"(64, 64, 64, 10)",triton,1,"(16, 16, 128)",0.249834,0.0749
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 4)",0.0180315,1.0384
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 8)",0.0189284,0.9892
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 16)",0.0202904,0.9228
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 32)",0.0619206,0.3024
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 64)",0.123687,0.1514
matmul,"(64, 64, 64, 10)",triton,1,"(16, 32, 128)",0.248694,0.0753
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 4)",0.019051,0.9828
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 8)",0.0194114,0.9646
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 16)",0.0350373,0.5344
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 32)",0.106585,0.1757
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 64)",0.118856,0.1575
matmul,"(64, 64, 64, 10)",triton,1,"(16, 64, 128)",0.24427,0.0767
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 4)",0.0392588,0.4769
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 8)",0.0620052,0.302
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 16)",0.205114,0.0913
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 32)",0.228538,0.0819
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 64)",0.254434,0.0736
matmul,"(64, 64, 64, 10)",triton,1,"(16, 128, 128)",0.559191,0.0335
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 4)",0.027182,0.6888
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 8)",0.031423,0.5959
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 16)",0.0312356,0.5994
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 32)",0.0308805,0.6063
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 64)",0.0346797,0.5399
matmul,"(64, 64, 64, 10)",triton,1,"(32, 4, 128)",0.355285,0.0527
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 4)",0.0173441,1.0795
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 8)",0.0198088,0.9452
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 16)",0.0213868,0.8755
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 32)",0.0230947,0.8107
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 64)",0.0361528,0.5179
matmul,"(64, 64, 64, 10)",triton,1,"(32, 8, 128)",0.252568,0.0741
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 4)",0.017169,1.0906
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 8)",0.0182525,1.0258
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 16)",0.0194502,0.9627
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 32)",0.0230266,0.8131
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 64)",0.110021,0.1702
matmul,"(64, 64, 64, 10)",triton,1,"(32, 16, 128)",0.220139,0.0851
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 4)",0.0178016,1.0518
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 8)",0.0178337,1.0499
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 16)",0.0200443,0.9341
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 32)",0.0967102,0.1936
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 64)",0.10646,0.1759
matmul,"(64, 64, 64, 10)",triton,1,"(32, 32, 128)",0.212612,0.0881
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 4)",0.0199428,0.9389
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 8)",0.0259282,0.7221
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 16)",0.0952254,0.1966
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 32)",0.102255,0.1831
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 64)",0.110362,0.1697
matmul,"(64, 64, 64, 10)",triton,1,"(32, 64, 128)",0.221924,0.0844
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 4)",0.0513115,0.3649
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 8)",0.169839,0.1102
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 16)",0.174558,0.1073
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 32)",0.189951,0.0986
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 64)",0.217185,0.0862
matmul,"(64, 64, 64, 10)",triton,1,"(32, 128, 128)",0.483819,0.0387
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 4)",0.0345978,0.5412
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 8)",0.0331334,0.5651
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 16)",0.0370456,0.5054
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 32)",0.0476512,0.3929
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 64)",0.227268,0.0824
matmul,"(64, 64, 64, 10)",triton,1,"(64, 4, 128)",0.476702,0.0393
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 4)",0.0178067,1.0515
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 8)",0.0192957,0.9704
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 16)",0.020635,0.9074
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 32)",0.0237017,0.79
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 64)",0.108158,0.1731
matmul,"(64, 64, 64, 10)",triton,1,"(64, 8, 128)",0.218504,0.0857
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 4)",0.0173426,1.0796
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 8)",0.0172434,1.0859
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 16)",0.0192776,0.9713
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 32)",0.0871814,0.2148
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 64)",0.0900178,0.208
matmul,"(64, 64, 64, 10)",triton,1,"(64, 16, 128)",0.176721,0.106
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 4)",0.0178265,1.0503
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 8)",0.0198246,0.9445
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 16)",0.0802771,0.2332
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 32)",0.0871256,0.2149
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 64)",0.0961993,0.1946
matmul,"(64, 64, 64, 10)",triton,1,"(64, 32, 128)",0.186821,0.1002
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 4)",0.0260992,0.7174
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 8)",0.0834296,0.2244
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 16)",0.084092,0.2227
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 32)",0.0917628,0.204
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 64)",0.0998442,0.1875
matmul,"(64, 64, 64, 10)",triton,1,"(64, 64, 128)",0.208252,0.0899
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 4)",0.172394,0.1086
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 8)",0.161322,0.1161
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 16)",0.156479,0.1197
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 32)",0.174631,0.1072
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 64)",0.204671,0.0915
matmul,"(64, 64, 64, 10)",triton,1,"(64, 128, 128)",0.442003,0.0424
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 4)",0.0616504,0.3037
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 8)",0.0620441,0.3018
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 16)",0.0588142,0.3184
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 32)",0.279895,0.0669
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 64)",0.315781,0.0593
matmul,"(64, 64, 64, 10)",triton,1,"(128, 4, 128)",0.642993,0.0291
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 4)",0.0312926,0.5983
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 8)",0.0329838,0.5677
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 16)",0.0375745,0.4983
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 32)",0.191788,0.0976
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 64)",0.193955,0.0965
matmul,"(64, 64, 64, 10)",triton,1,"(128, 8, 128)",0.388543,0.0482
matmul,"(64, 64, 64, 10)",triton,1,"(128, 16, 4)",0.0303846,0.6162
matmul,"(64, 64, 64, 10)",triton,1,"(128, 16, 8)",0.0352997,0.5304
matmul,"(64, 64, 64, 10)",triton,1,"(128, 16, 16)",0.139441,0.1343
